loan_id,amount,interest_rate,term_months,zone,origination_date,price_appreciation_rate,formalization_status,rbi_rate_at_origination
LN100314,9837590,6.83,360,Mumbai Suburbs,2019-07-11,0.0739,Formal,6.9
LN100315,18949838,9.09,180,Mumbai Suburbs,2021-05-27,0.0502,Informal,5.13
LN100316,3503771,9.86,180,Mumbai Suburbs,2017-07-02,0.0689,Formal,5
LN100317,4177825,8.87,360,South Mumbai,2020-09-10,0.059,Informal,4.17
LN100318,1996161,8.5,240,Navi Mumbai,2021-11-25,0.0174,Formal,5.76
LN100319,5183839,9.81,180,Mumbai Suburbs,2015-04-24,0.099,Formal,5.6
LN100320,1666326,8.05,180,South Mumbai,2020-03-18,0.0597,Informal,5.3
LN100321,1649150,8.6,300,Navi Mumbai,2017-11-13,0.049,Informal,4.4
LN100322,1118834,8.17,300,Mumbai Suburbs,2017-05-20,0.0775,Formal,4.81
LN100323,16385150,9.76,360,Mumbai Suburbs,2015-08-17,0.0253,Formal,4.71
LN100324,13867733,6.77,360,Mumbai Suburbs,2016-05-20,0.0128,Formal,7.3
LN100325,5422201,8.25,360,South Mumbai,2020-08-27,0.0767,Formal,7.38
LN100326,2079600,8.9,300,Mumbai Suburbs,2016-03-28,0.0944,Informal,4.01
LN100327,10827141,9.27,360,South Mumbai,2020-07-21,0.0686,Informal,4.6
LN100328,4503157,8.54,180,Mumbai Suburbs,2022-02-08,0.0842,Formal,7.11
LN100329,9849851,9.68,180,Mumbai Suburbs,2017-01-31,0.022,Formal,4.13
LN100330,19762804,9.8,240,Navi Mumbai,2019-11-20,0.0492,Formal,7.3
LN100331,19529899,6.73,360,Mumbai Suburbs,2018-07-01,0.0403,Informal,5.33
LN100332,18781862,7.91,180,South Mumbai,2017-02-11,0.0908,Formal,5.89
LN100333,1449395,6.58,180,Navi Mumbai,2020-06-02,0.0748,Informal,6.67
LN100334,7754350,7.65,240,Mumbai Suburbs,2015-03-18,0.0909,Informal,4.85
LN100335,19037602,8.38,180,Mumbai Suburbs,2017-02-14,0.0415,Formal,4.35
LN100336,4379569,9.69,240,South Mumbai,2021-02-19,0.0261,Informal,6.83
LN100337,3900603,9.46,240,Navi Mumbai,2016-07-18,0.0999,Formal,7.45
LN100338,16709289,6.95,300,Navi Mumbai,2020-09-24,0.0608,Formal,6.31
LN100339,12355805,6.83,180,Mumbai Suburbs,2022-05-19,0.0919,Formal,6.89
LN100340,9611474,8.56,300,Navi Mumbai,2015-09-18,0.0581,Informal,7.29
LN100341,2646711,8.36,180,Mumbai Suburbs,2020-02-23,0.1261,Formal,4.8
LN100342,17463634,7.43,300,Navi Mumbai,2018-10-11,0.0953,Informal,5.23
LN100343,7319707,9.65,240,Mumbai Suburbs,2020-09-09,0.0552,Formal,4.77
LN100344,8967801,9.75,240,South Mumbai,2015-10-21,0.0606,Formal,4.22
LN100345,2423286,7.91,240,Mumbai Suburbs,2022-08-04,0.0607,Informal,6.56
LN100346,4695961,9.62,240,Mumbai Suburbs,2017-09-19,0.0259,Informal,4.51
LN100347,9217316,7.84,180,South Mumbai,2020-06-03,0.0455,Formal,4.32
LN100348,8348340,9.08,360,South Mumbai,2022-07-07,0.0433,Formal,5.25
LN100349,12802429,8.17,180,South Mumbai,2022-02-15,0.067,Formal,4.21
LN100350,1183062,6.93,300,Mumbai Suburbs,2018-06-08,0.0355,Formal,4.63
LN100351,3841992,9.75,180,South Mumbai,2018-05-02,0.0555,Informal,4.24
LN100352,5294539,8.09,180,South Mumbai,2020-03-12,0.049,Formal,7.07
LN100353,12609076,9.07,300,Mumbai Suburbs,2021-04-15,0.0623,Informal,6.73
LN100354,16058560,7.79,240,Navi Mumbai,2020-05-31,0.104,Formal,7.01
LN100355,7095929,6.57,300,Mumbai Suburbs,2016-09-05,0.0929,Formal,7.04
LN100356,5944505,6.85,300,Mumbai Suburbs,2017-04-15,0.0207,Formal,7.31
LN100357,1803328,8.24,360,Navi Mumbai,2019-09-21,0.0584,Formal,4.65
LN100358,2043233,8.91,360,Mumbai Suburbs,2016-09-24,0.0509,Formal,7.15
LN100359,11100349,7.67,240,Mumbai Suburbs,2017-07-18,0.0406,Informal,5.84
LN100360,1529525,8.93,300,Mumbai Suburbs,2022-09-13,0.1246,Formal,4.58
LN100361,16712815,8.95,300,Mumbai Suburbs,2016-08-03,0.0442,Formal,6.3
LN100362,14651544,8.96,300,South Mumbai,2015-10-02,0.0463,Formal,5.14
LN100363,17953831,8.22,180,Mumbai Suburbs,2022-08-19,0.1126,Formal,4.16
LN100364,8474447,9.7,360,Mumbai Suburbs,2022-05-30,0.0891,Formal,4.28
LN100365,5601020,8.21,360,Mumbai Suburbs,2019-11-16,0.0467,Informal,5.48
LN100366,16126502,8.08,240,Mumbai Suburbs,2016-08-27,0.0828,Formal,6.89
LN100367,4699391,7.2,360,Mumbai Suburbs,2016-07-09,0.0528,Formal,5.09
LN100368,11074901,7.58,360,Mumbai Suburbs,2019-05-09,0.0548,Formal,6.68
LN100369,15932828,6.65,240,Mumbai Suburbs,2016-02-21,0.0358,Formal,4.2
LN100370,4612610,8.72,300,Navi Mumbai,2019-05-08,0,Formal,5.38
LN100371,16192217,7.37,180,Mumbai Suburbs,2017-04-30,0.0173,Formal,4.45
LN100372,19941583,7.56,240,Navi Mumbai,2018-01-04,0.0269,Informal,7.02
LN100373,11292658,9.2,360,Navi Mumbai,2022-12-05,0.0726,Formal,7.39
LN100374,1144356,7.65,240,Mumbai Suburbs,2018-03-06,0.0646,Formal,5.14
LN100375,13786773,7.35,360,Mumbai Suburbs,2020-02-24,0.0926,Formal,7.46
LN100376,2748014,7.09,300,South Mumbai,2015-12-17,0.0239,Formal,6.63
LN100377,8156720,9.21,300,Navi Mumbai,2016-04-28,0.1136,Formal,4
LN100378,17742125,6.95,300,South Mumbai,2021-11-20,0.1108,Informal,5.7
LN100379,13661693,8.09,360,Mumbai Suburbs,2016-04-18,0.0611,Formal,6.92
LN100380,3288627,8.27,240,Mumbai Suburbs,2018-11-28,0.0394,Informal,5.87
LN100381,15840260,8.91,360,Mumbai Suburbs,2017-10-23,0.041,Formal,5.92
LN100382,7597519,8.72,300,Mumbai Suburbs,2020-04-24,0.0659,Formal,5.57
LN100383,18541337,9.34,300,Navi Mumbai,2020-08-17,0.1165,Informal,5.38
LN100384,10558356,6.66,300,Mumbai Suburbs,2015-08-17,0.0572,Informal,4.1
LN100385,11970723,7.54,360,Navi Mumbai,2021-12-24,0.0125,Formal,6.18
LN100386,6698848,7.48,180,Mumbai Suburbs,2016-01-27,0.1169,Formal,6.68
LN100387,17047357,7.01,300,South Mumbai,2016-12-27,0.048,Formal,6.77
LN100388,18884893,7.51,240,South Mumbai,2018-03-22,0.1036,Formal,6.19
LN100389,6738852,7.58,300,Mumbai Suburbs,2019-12-24,0.0788,Informal,5.19
LN100390,1288790,8.33,360,South Mumbai,2022-12-23,0.0555,Formal,4.08
LN100391,6084921,8.82,240,Mumbai Suburbs,2021-07-11,0.089,Formal,7.14
LN100392,17463605,7.83,360,South Mumbai,2015-08-23,0.038,Formal,5.5
LN100393,10797444,9.02,180,Mumbai Suburbs,2018-08-26,0.0513,Formal,6.1
LN100394,17612451,7.68,180,Mumbai Suburbs,2018-10-12,0.0441,Formal,4.68
LN100395,14233331,7.52,360,Mumbai Suburbs,2018-05-01,0.054,Formal,4.5
LN100396,4693305,8.39,300,South Mumbai,2017-03-31,0.0764,Formal,4.3
LN100397,17101010,6.58,240,South Mumbai,2017-02-07,0.0762,Formal,6.8
LN100398,14470137,6.78,300,Mumbai Suburbs,2017-04-26,0.0133,Formal,6.26
LN100399,5466271,7.96,360,South Mumbai,2022-03-23,0.0439,Informal,6.17
LN100400,2352695,9.8,360,Mumbai Suburbs,2017-04-15,0.0491,Formal,7.22
LN100401,11495300,9.03,300,Mumbai Suburbs,2019-05-26,0.0776,Formal,4.56
LN100402,19366444,6.81,240,South Mumbai,2016-05-13,0.018,Informal,4.6
LN100403,2100567,9.46,240,Mumbai Suburbs,2021-05-10,0.0812,Informal,4.66
LN100404,8706358,9.06,240,Mumbai Suburbs,2018-07-23,0.0262,Formal,5.48
LN100405,14201904,8.64,240,Mumbai Suburbs,2017-01-26,0.0675,Formal,7.06
LN100406,1049115,9.37,240,Mumbai Suburbs,2017-12-02,0.0934,Formal,7.09
LN100407,16423647,7.91,180,Mumbai Suburbs,2016-12-18,0.0232,Formal,6.07
LN100408,12726298,7.28,180,Mumbai Suburbs,2016-07-05,0.0673,Formal,6.3
LN100409,18498963,8.29,360,Mumbai Suburbs,2021-07-11,0.0544,Formal,7.14
LN100410,14119138,8.42,180,South Mumbai,2015-01-25,0.0307,Formal,6.18
LN100411,12438459,8.38,240,Mumbai Suburbs,2020-03-01,0.0233,Informal,4.8
LN100412,16033888,8.48,240,Mumbai Suburbs,2020-05-09,0.0388,Formal,6.47
LN100413,2404330,9.82,240,Mumbai Suburbs,2021-10-16,0.0357,Informal,6.69
LN100414,18028708,9.66,360,Mumbai Suburbs,2015-01-19,0.0538,Informal,6.22
LN100415,5035851,9.57,360,Mumbai Suburbs,2018-02-01,0.0472,Informal,4.96
LN100416,15131010,9.3,300,Mumbai Suburbs,2015-11-12,0.0727,Formal,5.4
LN100417,1491072,9.8,180,Mumbai Suburbs,2016-02-14,0.0843,Informal,5.65
LN100418,2086880,6.84,180,Navi Mumbai,2016-03-18,0.0141,Formal,4.51
LN100419,14087911,7.43,300,Navi Mumbai,2019-09-02,0.0525,Formal,5.58
LN100420,16287338,8.23,300,Mumbai Suburbs,2017-08-10,0.0315,Formal,4.56
LN100421,3055723,9.46,180,Navi Mumbai,2018-01-15,0.0274,Informal,5.75
LN100422,3248988,8.27,240,South Mumbai,2017-03-10,0.0129,Formal,4.18
LN100423,16683595,9.12,180,Mumbai Suburbs,2017-05-10,0.0107,Formal,7.32
LN100424,10702701,6.99,240,South Mumbai,2021-06-29,0.0444,Informal,4.86
LN100425,12153281,7.38,360,South Mumbai,2016-08-25,0.0718,Formal,5.63
LN100426,3976242,9.06,180,Mumbai Suburbs,2020-07-17,0.0717,Formal,4.11
LN100427,5580081,7.08,180,Mumbai Suburbs,2022-12-15,0.0284,Formal,4.67
LN100428,15256162,7.73,360,Mumbai Suburbs,2018-09-06,0.0254,Formal,6.43
LN100429,3648790,7.43,360,Mumbai Suburbs,2022-02-16,0.0672,Formal,4.39
LN100430,4763024,7.72,360,Mumbai Suburbs,2017-12-28,0.047,Formal,6.2
LN100431,12098716,8.98,360,Mumbai Suburbs,2021-03-30,0.0867,Formal,4.01
LN100432,5833177,7.79,360,South Mumbai,2022-12-12,0.0267,Informal,5.63
LN100433,9272841,8.44,300,Mumbai Suburbs,2017-10-01,0.0043,Formal,6.52
LN100434,9454561,6.85,300,Mumbai Suburbs,2017-02-04,0.0784,Informal,7.24
LN100435,13378226,9.32,360,Mumbai Suburbs,2018-03-24,0.0033,Formal,5.72
LN100436,3597480,7.79,360,South Mumbai,2017-03-29,0.0166,Informal,6.94
LN100437,17535430,8.77,360,South Mumbai,2016-04-13,0.0399,Formal,6.81
LN100438,5197571,9.04,360,Mumbai Suburbs,2015-11-04,0.0515,Informal,5.04
LN100439,7118900,7.23,240,Mumbai Suburbs,2020-10-11,0.078,Formal,7.06
LN100440,17934380,9.6,240,Mumbai Suburbs,2017-01-06,0.0296,Formal,6.24
LN100441,11617244,8.66,360,South Mumbai,2017-12-22,0.0995,Formal,4.36
LN100442,1531831,8,360,Mumbai Suburbs,2016-03-12,0.0145,Formal,7.29
LN100443,3989475,7.14,180,Mumbai Suburbs,2017-08-08,0.0488,Formal,4.62
LN100444,17679640,9.8,360,Navi Mumbai,2021-03-14,0.0849,Informal,5.65
LN100445,4369720,9.14,360,Mumbai Suburbs,2017-06-14,0.0865,Formal,5.63
LN100446,5711075,7.23,300,South Mumbai,2016-09-02,0,Informal,6.19
LN100447,7854500,7.68,240,Mumbai Suburbs,2020-04-13,0.1412,Informal,6.33
LN100448,3640328,9.33,360,South Mumbai,2015-11-03,0.0503,Informal,4.82
LN100449,10222335,8.93,240,Mumbai Suburbs,2020-01-21,0.0684,Formal,5.23
LN100450,12552291,9.18,240,South Mumbai,2018-01-25,0.05,Formal,4.51
LN100451,1070640,8.04,180,Mumbai Suburbs,2019-10-02,0.1241,Formal,4.44
LN100452,13779494,9.01,240,Mumbai Suburbs,2018-05-04,0.0987,Formal,6.89
LN100453,11389599,7.85,240,Mumbai Suburbs,2021-05-20,0.1232,Formal,6.63
LN100454,5594877,7.24,360,Mumbai Suburbs,2017-06-19,0.0742,Formal,5.55
LN100455,19132747,8.71,300,South Mumbai,2021-11-10,0.0874,Formal,4.34
LN100456,1675510,9.92,360,Mumbai Suburbs,2015-06-07,0.0287,Formal,5.57
LN100457,4741196,7.59,360,Mumbai Suburbs,2022-03-13,0.0521,Formal,5.03
LN100458,17583522,8.11,300,Mumbai Suburbs,2019-04-24,0.0874,Formal,6.72
LN100459,7706024,8.86,300,Mumbai Suburbs,2018-01-29,0.0695,Formal,4.34
LN100460,12720477,8.4,180,South Mumbai,2018-09-24,0.0632,Formal,5.58
LN100461,18675536,9.45,300,Mumbai Suburbs,2022-07-01,0.0367,Formal,6.07
LN100462,14217648,9.17,360,Mumbai Suburbs,2021-03-24,0.095,Informal,7.45
LN100463,19784851,6.7,300,Mumbai Suburbs,2020-10-28,0.0945,Informal,4.31
LN100464,4264908,9.99,300,Mumbai Suburbs,2019-11-12,0.0913,Informal,4.4
LN100465,13992907,9.13,300,Navi Mumbai,2021-01-13,0.0688,Formal,7.46
LN100466,15573458,9.52,240,South Mumbai,2015-03-02,0.0603,Formal,5.42
LN100467,15356744,8.78,180,Mumbai Suburbs,2018-01-05,0.0937,Informal,6.6
LN100468,16787803,9.5,240,Mumbai Suburbs,2021-01-11,0.0881,Informal,6.74
LN100469,14423442,6.89,240,South Mumbai,2017-03-14,0.0332,Informal,5.1
LN100470,4599865,7.72,180,South Mumbai,2021-02-17,0.0695,Informal,4.75
LN100471,14456244,9.57,240,Mumbai Suburbs,2020-12-11,0.0797,Formal,4.97
LN100472,18816674,7.21,300,South Mumbai,2016-11-08,0.0398,Informal,6.68
LN100473,4772811,6.77,180,South Mumbai,2017-05-28,0.0871,Formal,6.94
LN100474,3317336,9.26,240,Navi Mumbai,2018-05-10,0.0815,Formal,6.45
LN100475,3763642,9.42,360,Mumbai Suburbs,2021-08-06,0.0475,Formal,5.54
LN100476,8689684,7.07,240,South Mumbai,2021-05-16,0.0193,Formal,4.92
LN100477,11198499,9.49,360,Mumbai Suburbs,2020-05-02,0.0776,Formal,5.49
LN100478,4788340,8.9,300,Mumbai Suburbs,2020-12-11,0.1189,Formal,7.2
LN100479,11808470,8.32,360,Navi Mumbai,2019-03-28,0.0677,Formal,7.02
LN100480,1197775,9.41,240,Mumbai Suburbs,2017-09-08,0.0792,Formal,5.13
LN100481,3386488,7.97,240,Navi Mumbai,2021-12-12,0.025,Formal,5.15
LN100482,18564710,7.18,240,South Mumbai,2021-09-25,0.0586,Formal,6.73
LN100483,6332660,7.5,180,Mumbai Suburbs,2018-10-01,0.0567,Informal,5.49
LN100484,10589801,8.27,180,South Mumbai,2017-01-06,0.0334,Formal,6
LN100485,13331942,8.36,240,South Mumbai,2017-08-03,0.0732,Formal,5.48
LN100486,17079245,9.32,240,Mumbai Suburbs,2015-12-21,0.072,Formal,4.85
LN100487,12398366,9.27,300,South Mumbai,2017-03-23,0.0512,Formal,4.66
LN100488,6083769,8.53,180,Mumbai Suburbs,2015-04-02,0.0596,Formal,4.49
LN100489,18310852,9.23,180,Navi Mumbai,2022-09-26,0.1216,Formal,4.04
LN100490,12426978,7.17,180,Mumbai Suburbs,2019-11-11,0.0414,Formal,4.98
LN100491,12624266,6.68,360,South Mumbai,2017-06-02,0.0261,Formal,4.6
LN100492,11164811,9.56,240,Mumbai Suburbs,2018-07-02,0.0253,Formal,4.9
LN100493,3276360,6.76,300,Navi Mumbai,2022-09-12,0.0675,Formal,4.27
LN100494,16883337,7.36,300,Mumbai Suburbs,2022-03-01,0,Informal,5.2
LN100495,5408249,8.93,240,Mumbai Suburbs,2017-01-05,0.0447,Formal,5.82
LN100496,5426219,7.93,240,South Mumbai,2018-02-13,0.0309,Informal,7.31
LN100497,11923237,9.57,300,South Mumbai,2019-03-31,0.0583,Informal,5.21
LN100498,19109613,7.54,360,Mumbai Suburbs,2018-12-15,0.0584,Informal,4.11
LN100499,17434343,6.54,300,South Mumbai,2017-01-12,0.0703,Informal,5.27
LN100500,11524841,7.55,360,Navi Mumbai,2021-01-20,0.0785,Formal,6.86
LN100501,7646705,8.52,360,Mumbai Suburbs,2021-12-27,0.0943,Formal,5.19
LN100502,6462810,7.82,180,Mumbai Suburbs,2015-08-12,0.0494,Informal,5.02
LN100503,14388409,8.37,240,Mumbai Suburbs,2015-07-30,0.04,Formal,7.22
LN100504,14846020,9.57,180,Mumbai Suburbs,2015-06-27,0.0856,Formal,5.04
LN100505,10726290,9.69,360,Mumbai Suburbs,2019-11-17,0.0102,Formal,7.4
LN100506,14659783,7.43,300,Navi Mumbai,2021-03-20,0.0827,Informal,6.91
LN100507,17164204,8.12,180,Navi Mumbai,2017-02-03,0.0643,Formal,6.39
LN100508,15837568,8.42,300,Navi Mumbai,2019-02-11,0.0735,Formal,6.09
LN100509,2286643,9.82,360,Navi Mumbai,2017-11-30,0.0709,Informal,4.79
LN100510,10922192,10,300,Mumbai Suburbs,2020-11-17,0.0641,Formal,6.56
LN100511,9315390,7.32,180,Mumbai Suburbs,2019-02-07,0.0653,Formal,5.21
LN100512,7200646,9.04,360,South Mumbai,2016-02-28,0.0267,Formal,5.7
LN100513,7983896,7.82,240,South Mumbai,2020-08-05,0.0405,Formal,4.36
LN100514,15509187,6.53,180,South Mumbai,2016-12-02,0.1133,Formal,5.04
LN100515,6409861,6.53,180,South Mumbai,2016-02-16,0.0802,Formal,5.85
LN100516,16931836,8.11,240,Mumbai Suburbs,2022-12-30,0.0918,Informal,5.64
LN100517,13831595,8.21,360,South Mumbai,2022-05-17,0.0496,Informal,5.2
LN100518,16963317,6.58,240,Navi Mumbai,2017-05-09,0.0624,Formal,5.65
LN100519,9415398,8.9,180,Navi Mumbai,2016-08-29,0.0758,Informal,6.61
LN100520,11080346,7.53,360,South Mumbai,2020-08-19,0.0962,Formal,5.61
LN100521,1448345,8.46,300,South Mumbai,2015-04-08,0.0554,Formal,5.77
LN100522,10137682,7.55,180,Navi Mumbai,2017-10-29,0.0743,Informal,6.45
LN100523,8827494,7.08,300,Navi Mumbai,2019-03-25,0.0813,Formal,6.95
LN100524,2879490,7.93,240,Navi Mumbai,2019-12-19,0.088,Informal,5.84
LN100525,16814828,7.31,360,Navi Mumbai,2022-10-07,0.054,Formal,7.32
LN100526,16209100,8.37,240,Navi Mumbai,2020-10-22,0.0985,Formal,5.24
LN100527,5984445,7.2,300,Mumbai Suburbs,2019-04-06,0.0173,Formal,4.88
LN100528,7939705,8.28,180,South Mumbai,2017-05-24,0.0261,Formal,6.43
LN100529,8002587,7.05,360,Mumbai Suburbs,2018-04-20,0.0744,Formal,4.62
LN100530,7742471,8.85,240,South Mumbai,2015-09-28,0.0736,Formal,7.15
LN100531,2454908,9.14,300,Navi Mumbai,2022-03-04,0.053,Formal,5.35
LN100532,11642302,6.89,300,Mumbai Suburbs,2018-03-08,0.0467,Informal,6.44
LN100533,4319144,8.14,180,Mumbai Suburbs,2019-12-15,0.0471,Informal,6
LN100534,9693670,6.75,300,South Mumbai,2021-07-10,0.033,Formal,4.19
LN100535,17567296,8.59,360,Mumbai Suburbs,2021-11-17,0.0587,Formal,6.48
LN100536,6806466,7.43,300,Mumbai Suburbs,2015-03-30,0.0133,Formal,6.77
LN100537,14449563,8.35,180,Navi Mumbai,2015-05-18,0.094,Informal,7.44
LN100538,6304509,8.31,240,South Mumbai,2020-02-13,0.0715,Formal,5.46
LN100539,8668216,9.74,360,Navi Mumbai,2019-04-15,0.0988,Formal,5.76
LN100540,5949499,8.42,240,Navi Mumbai,2021-11-21,0.0648,Informal,7.06
LN100541,7062903,8.54,240,Mumbai Suburbs,2015-02-17,0.0589,Formal,4.94
LN100542,10814149,7.91,300,Mumbai Suburbs,2017-04-19,0.0638,Formal,4.66
LN100543,19648619,9.82,300,Mumbai Suburbs,2018-01-16,0.039,Formal,4.47
LN100544,6747372,9.22,180,South Mumbai,2017-10-20,0.0227,Informal,7.42
LN100545,5848287,7.5,300,South Mumbai,2018-07-16,0.0305,Formal,4.95
LN100546,6658796,9.45,300,Navi Mumbai,2017-02-24,0.0472,Informal,6.65
LN100547,18598268,8.01,240,Mumbai Suburbs,2019-12-22,0.0335,Formal,5.57
LN100548,11195758,9.4,360,South Mumbai,2017-05-23,0.1005,Informal,4.84
LN100549,3225300,9.38,300,Mumbai Suburbs,2020-03-23,0.0388,Formal,7.2
LN100550,19632783,7.16,360,Mumbai Suburbs,2021-10-11,0.0718,Formal,5.62
LN100551,19312053,8.95,300,South Mumbai,2015-10-14,0.0775,Informal,5.98
LN100552,12889876,7.52,300,Mumbai Suburbs,2022-02-03,0.0971,Formal,4.78
LN100553,4338442,7.54,180,South Mumbai,2016-02-21,0.0804,Formal,5.13
LN100554,15963940,7.54,300,South Mumbai,2017-03-03,0.0548,Informal,6.62
LN100555,13842659,9.04,180,Mumbai Suburbs,2022-02-23,0.1112,Formal,5.2
LN100556,1423570,7.3,240,Mumbai Suburbs,2018-06-14,0.0227,Informal,5.77
LN100557,3373139,6.5,360,South Mumbai,2017-04-14,0.0318,Formal,4.4
LN100558,10246766,9,300,Mumbai Suburbs,2019-03-24,0.0666,Formal,6.98
LN100559,19892008,7.1,180,South Mumbai,2015-12-06,0.0626,Formal,6.58
LN100560,2873421,6.87,240,South Mumbai,2018-07-21,0.0845,Informal,6.66
LN100561,7081950,7.33,300,South Mumbai,2020-08-12,0.0648,Formal,4.62
LN100562,16650304,7.83,180,South Mumbai,2021-12-04,0.0711,Formal,5.73
LN100563,11986868,8.17,180,South Mumbai,2022-01-14,0.0899,Formal,4.1
LN100564,7925877,6.66,240,Navi Mumbai,2017-08-17,0.0642,Formal,5.1
LN100565,6967106,9.9,300,Mumbai Suburbs,2021-02-22,0.0804,Formal,5.22
LN100566,12684495,9.01,300,South Mumbai,2015-10-27,0.0373,Formal,7.2
LN100567,12706838,7.63,360,South Mumbai,2021-10-28,0.0393,Formal,7.47
LN100568,6118922,7.62,300,South Mumbai,2017-05-16,0.0864,Formal,6.16
LN100569,14642511,8.07,180,Mumbai Suburbs,2021-11-25,0.0636,Informal,5.81
LN100570,17736613,8.69,360,Mumbai Suburbs,2019-09-27,0.0651,Informal,5.54
LN100571,11873803,7.01,360,South Mumbai,2021-12-18,0.0392,Formal,4.06
LN100572,13649115,7.16,300,Mumbai Suburbs,2018-12-31,0.0477,Formal,6.8
LN100573,17937991,9.51,360,Mumbai Suburbs,2021-08-28,0.0686,Formal,6.35
LN100574,3667867,7.4,180,South Mumbai,2017-06-08,0.051,Formal,6.27
LN100575,12858009,7.83,180,Mumbai Suburbs,2019-11-09,0.0341,Informal,6.83
LN100576,8686841,9.55,240,Mumbai Suburbs,2018-09-01,0.0345,Formal,7.25
LN100577,13164411,8.82,180,South Mumbai,2020-10-16,0.0409,Formal,5.36
LN100578,2344027,7.7,240,Mumbai Suburbs,2022-12-30,0.0498,Formal,5.49
LN100579,5166500,8.89,360,Mumbai Suburbs,2015-03-13,0.0517,Informal,7.41
LN100580,10179875,6.57,240,Mumbai Suburbs,2022-04-26,0.1071,Informal,6.33
LN100581,8884479,9.07,300,Mumbai Suburbs,2018-03-30,0.0877,Formal,6.98
LN100582,1497562,8.2,240,Mumbai Suburbs,2019-10-03,0.0689,Informal,4.78
LN100583,13237301,9.35,300,Mumbai Suburbs,2021-01-05,0.1159,Formal,5.11
LN100584,5578238,9.84,360,Mumbai Suburbs,2019-12-01,0.0565,Informal,5.37
LN100585,6562067,9.74,240,Mumbai Suburbs,2017-10-11,0.0743,Formal,5.11
LN100586,6237196,9.68,180,South Mumbai,2020-04-21,0.0699,Informal,7.09
LN100587,2600396,8.29,300,Mumbai Suburbs,2015-09-21,0.0742,Formal,5.79
LN100588,10555196,7.76,360,Mumbai Suburbs,2018-08-05,0.0375,Formal,7.34
LN100589,14021573,8.13,180,Mumbai Suburbs,2016-07-26,0.0509,Formal,5.12
LN100590,12066226,8.91,300,Navi Mumbai,2022-07-07,0.0357,Formal,4.13
LN100591,14046468,9.59,360,Navi Mumbai,2019-04-01,0.0722,Formal,4.48
LN100592,18352494,7.22,360,South Mumbai,2021-06-28,0.0601,Informal,4.76
LN100593,18955265,9.71,180,Navi Mumbai,2015-04-12,0.0035,Formal,6.24
LN100594,14060919,9.35,360,Mumbai Suburbs,2021-07-22,0.0754,Formal,4.63
LN100595,8136029,9.93,240,Mumbai Suburbs,2022-07-02,0.0665,Formal,5.34
LN100596,4314692,9.58,360,Navi Mumbai,2018-12-14,0.1111,Formal,6.78
LN100597,13582006,7.48,300,Mumbai Suburbs,2020-09-28,0.0878,Informal,4.44
LN100598,7285088,6.87,300,Mumbai Suburbs,2016-12-23,0.0934,Informal,4.28
LN100599,18887605,6.89,300,Navi Mumbai,2017-12-07,0.0261,Informal,5.89
LN100600,17353425,7.52,240,South Mumbai,2020-08-09,0.0935,Informal,6.44
LN100601,13460255,8.65,180,South Mumbai,2018-02-08,0.0542,Informal,7.19
LN100602,4912942,9.32,240,Mumbai Suburbs,2015-03-12,0.0392,Formal,6.32
LN100603,9501424,9.65,240,Navi Mumbai,2022-05-03,0,Formal,7.31
LN100604,8468810,8.68,240,Navi Mumbai,2016-10-10,0.0994,Informal,4.86
LN100605,2635156,6.52,360,South Mumbai,2015-11-29,0.0515,Formal,5.2
LN100606,11155224,7.15,180,Navi Mumbai,2017-03-08,0.0563,Informal,6.94
LN100607,6001045,6.85,360,South Mumbai,2019-09-22,0.0696,Informal,6.84
LN100608,5463418,7.77,240,Navi Mumbai,2019-12-03,0.1159,Formal,6.33
LN100609,11270156,8.25,300,Mumbai Suburbs,2019-02-12,0.0532,Formal,5.77
LN100610,5345760,6.65,240,South Mumbai,2017-05-27,0.0595,Formal,4.06
LN100611,4251298,7.72,180,South Mumbai,2020-04-05,0.0891,Informal,4.98
LN100612,5465150,7.13,300,South Mumbai,2017-01-12,0.0516,Informal,4.55
LN100613,8249903,8.76,180,South Mumbai,2016-02-06,0.0351,Formal,4.18
LN100614,19100699,8.12,240,Mumbai Suburbs,2016-12-10,0,Informal,6.72
LN100615,2722320,8.23,180,South Mumbai,2021-04-02,0.1001,Formal,4.46
LN100616,14298372,8,360,Navi Mumbai,2016-01-24,0.0672,Formal,5.25
LN100617,4196340,9.85,300,Mumbai Suburbs,2021-10-25,0.0764,Formal,7.42
LN100618,15441444,7.25,180,Mumbai Suburbs,2018-08-25,0.0454,Formal,5.43
LN100619,13243026,8.31,300,South Mumbai,2022-12-24,0.0804,Formal,4.5
LN100620,9247752,9.08,300,Navi Mumbai,2018-09-14,0.0425,Formal,6.41
LN100621,18864557,8.45,240,Mumbai Suburbs,2016-10-16,0.0649,Formal,6.83
LN100622,7195200,9.75,240,Navi Mumbai,2017-11-19,0.0632,Informal,4.98
LN100623,4977266,7.82,300,Navi Mumbai,2022-01-16,0.0939,Formal,6.83
LN100624,6558956,8.12,180,South Mumbai,2018-03-09,0.0794,Formal,4.95
LN100625,18620739,6.81,300,South Mumbai,2022-09-30,0.0412,Formal,6.43
LN100626,9934845,8.63,240,Navi Mumbai,2018-12-29,0.078,Informal,4.44
LN100627,14832640,7.51,180,Navi Mumbai,2020-05-23,0.049,Informal,5.5
